"","Anopheles_apoci","Anopheles_superpictus","Anopheles_turkhudi","Ochlerotatus_cyprius","Aedes_echinus","Anopheles_ainshamsi","Ochlerotatus_eatoni_hewitti_(nomen_nudum)","Acartomyia_mariae","Orthopodomyia_pulcripalpis","Uranotaenia_unguiculata","Aedes_aegypti","Aedes_albopictus","Aedes_vittatus","Aedes_vexans","Ochlerotatus_nigrinus","Ochlerotatus_sticticus","Ochlerotatus_refiki","Ochlerotatus_rusticus","Aedes_cretinus","Culex_antennatus","Culiseta_longiareolata","Culex_simpsoni","Culex_univittatus","Culex_perexiguus","Culex_sitiens","Culex_sinaiticus","Culex_pseudovishnui","Culex_duttoni","Culex_thalassius","Culex_tritaeniorhynchus","Culex_mimeticus","Culex_modestus","Culex_theileri","Culex_laticinctus","Culex_vagans","Culex_torrentium","Culex_quinquefasciatus","Culex_pipiens","Culiseta_ochroptera","Culiseta_litorea","Culiseta_fumipennis","Culiseta_morsitans","Aedes_cinereus","Aedes_rossicus","Culiseta_annulata","Culiseta_subochrea","Culiseta_alaskaensis","Culiseta_glaphyroptera","Culiseta_bergrothi","Aedes_japonicus","Ochlerotatus_nigripes","Ochlerotatus_cataphylla","Ochlerotatus_leucomelas","Ochlerotatus_pionips","Ochlerotatus_communis","Ochlerotatus_punctor","Ochlerotatus_hexodontus","Ochlerotatus_berlandi","Aedes_koreicus","Aedes_geniculatus","Ochlerotatus_flavescens","Ochlerotatus_riparius","Ochlerotatus_euedes","Ochlerotatus_annulipes","Ochlerotatus_cantans","Ochlerotatus_excrucians","Ochlerotatus_detritus","Ochlerotatus_pulcritarsis","Ochlerotatus_hungaricus","Ochlerotatus_pullatus","Ochlerotatus_intrudens","Ochlerotatus_diantaeus","Acartomyia_phoeniciae","Ochlerotatus_caspius","Ochlerotatus_dorsalis","Acartomyia_zammitii","Coquillettidia_buxtoni","Coquillettidia_richiardii","Anopheles_pharoensis","Anopheles_arabiensis","Anopheles_coluzzii","Anopheles_fluviatilis","Anopheles_culicifacies","Anopheles_dthali","Anopheles_sacharovi","Anopheles_messeae","Anopheles_melanoon","Anopheles_labranchiae","Anopheles_atroparvus","Anopheles_maculipennis","Anopheles_maculipennis","Anopheles_pulcherrimus","Anopheles_stephensi","Anopheles_cinereus","Anopheles_claviger","Anopheles_hyrcanus","Anopheles_coustani","Anopheles_ziemanni","Anopheles_tenebrosus","Anopheles_plumbeus","Uranotaenia_balfouri","Anopheles_algeriensis","Culex_impudicus","Culex_martinii","Culex_europaeus","Culex_territans","Culex_hortensis","Culex_deserticola"
"Ochlerotatus_punctor",0.720082299823096,0.720123845030101,0.71911673210144,0.702208407057905,0.71616101397531,0.749229295886864,0.680159409572423,0.713624032148063,0.389920014304035,0.401365450585887,0.397137407965265,0.359415263041222,0.340538377506298,0.339855145255797,0.326164036526721,0.326164036526721,0.309426373877638,0.330790707851983,0.357032950121592,0.39071072068301,0.365702887360366,0.37261639148944,0.356003924747829,0.35218036253025,0.37084921130985,0.373202525709055,0.371884218998905,0.373337020630758,0.364587898014077,0.383948451453916,0.359415263041222,0.375948648113326,0.36361909326217,0.393102158837134,0.370031183717098,0.38592249249398,0.38592249249398,0.387198554035646,0.365702887360366,0.373921956000622,0.36361909326217,0.358057437019716,0.377964473009227,0.392062876068392,0.361740541976163,0.3530156664941,0.368178700572909,0.38592249249398,0.381964208447538,0.34614399922975,0.297559517855952,0.299442237327069,0.307598178599902,0.258590991552015,0.208340289255051,0,0.123278418180384,0.339855145255797,0.336389498553154,0.339855145255797,0.337611852454758,0.319098273587757,0.31187247023418,0.319341026208326,0.323825912929306,0.323825912929306,0.306960785788931,0.323825912929306,0.331175813360274,0.278401865626282,0.281546253185737,0.294323189398371,0.307044124314559,0.322462867451364,0.287926300299478,0.304290309725092,0.389840587792725,0.397560952869117,0.38903901006371,0.375170446806674,0.371884218998905,0.371184290855335,0.363636363636364,0.383300706077645,0.398817148716346,0.38592249249398,0.373921956000622,0.377964473009227,0.375948648113326,0.375948648113326,0.375948648113326,0.370940560231429,0.373341822856319,0.379969603647514,0.381964208447538,0.382122623139542,0.3732884438274,0.376386326354541,0.376050716545177,0.39371969415866,0.368884737237919,0.395644985318018,0.361523288524953,0.369835254541153,0.361523288524953,0.355454959232732,0.367774874974643,0.365148371670111
"Ochlerotatus_hexodontus",0.722315118514615,0.723481083952327,0.720250092508543,0.70640909302338,0.714359348192851,0.750350058362118,0.683585927024663,0.717935999073338,0.399843229466838,0.40700552261699,0.405499112454445,0.369835254541153,0.355035801248363,0.35516167815402,0.330790707851983,0.335353553848811,0.326164036526721,0.344297884737404,0.375045784750796,0.396332746587636,0.377964473009227,0.387831436503664,0.370888069118607,0.365148371670111,0.377082407692459,0.385577225153562,0.381964208447538,0.382122623139542,0.372906562966484,0.395644985318018,0.369835254541153,0.379969603647514,0.375948648113326,0.404240401189464,0.382300727378129,0.395644985318018,0.391784941938155,0.397052509773927,0.373921956000622,0.387886487328022,0.377964473009227,0.362800126273313,0.387886487328022,0.400776448482232,0.368378536786693,0.361523288524953,0.374165738677394,0.391784941938155,0.389840587792725,0.35921060405355,0.311804782231162,0.31187247023418,0.323116956688808,0.281118045708738,0.231132798662795,0.123278418180384,0,0.339855145255797,0.34027852368936,0.350856529013453,0.3530156664941,0.337611852454758,0.326164036526721,0.337868689199743,0.342083727464118,0.342083727464118,0.326164036526721,0.337611852454758,0.340777100548239,0.296893746408601,0.302429189454567,0.314299529953316,0.317820863081864,0.335904537639907,0.305391959135573,0.31516122751157,0.403254239609354,0.408868257852863,0.402693633128415,0.379507821499608,0.377964473009227,0.394405318873308,0.37261639148944,0.391456953704332,0.402746476594704,0.397560952869117,0.377964473009227,0.377964473009227,0.38592249249398,0.383948451453916,0.383948451453916,0.378696253893775,0.394450975563728,0.387886487328022,0.39371969415866,0.39071072068301,0.38143387799026,0.378593889720018,0.382706998191366,0.397560952869117,0.383603830447738,0.401365450585887,0.367774874974643,0.381964208447538,0.369835254541153,0.370316151940865,0.381964208447538,0.374165738677394
"Ochlerotatus_berlandi",0.720082299823096,0.715623026907143,0.723639523429652,0.702208407057905,0.721539019527725,0.745856903841751,0.682445666135711,0.721153054763732,0.389920014304035,0.387886487328022,0.375419228750255,0.373921956000622,0.355035801248363,0.350856529013453,0.346497893606233,0.344297884737404,0.335353553848811,0.339855145255797,0.369139182780339,0.364339625667945,0.375948648113326,0.37702620642414,0.370888069118607,0.354374653931171,0.358057437019716,0.371099959537455,0.373921956000622,0.351985518607988,0.34141531479697,0.387886487328022,0.365702887360366,0.369835254541153,0.367774874974643,0.376956117794169,0.374165738677394,0.371884218998905,0.377964473009227,0.379131032798572,0.367774874974643,0.381964208447538,0.387886487328022,0.383416936256795,0.395644985318018,0.402925399267388,0.354978440265478,0.36361909326217,0.346410161513775,0.369835254541153,0.381964208447538,0.371818299611877,0.341056365494685,0.333079944217783,0.342717286786524,0.350856529013453,0.339399449976583,0.339855145255797,0.339855145255797,0,0.344123600805843,0.339855145255797,0.371884218998905,0.333079944217783,0.3530156664941,0.353284221623465,0.359415263041222,0.3530156664941,0.344297884737404,0.304475232446339,0.327912917891976,0.335353553848811,0.351390964249364,0.359415263041222,0.338346145948368,0.339181732685607,0.332468653969353,0.31516122751157,0.410722545179274,0.405134222945709,0.398194121702667,0.38592249249398,0.379969603647514,0.410960933531265,0.381385035698237,0.379156792920414,0.400786628095103,0.39371969415866,0.399467730968481,0.391784941938155,0.395644985318018,0.389840587792725,0.389840587792725,0.368319039324174,0.39650008532928,0.38592249249398,0.389840587792725,0.358215834478037,0.386768876636198,0.382970843102535,0.373805617575017,0.397560952869117,0.381535870205102,0.39371969415866,0.367774874974643,0.367774874974643,0.379969603647514,0.372390768464521,0.391784941938155,0.374165738677394
"Aedes_koreicus",0.717024611701238,0.716014005685663,0.697104767004053,0.703123049310652,0.728868986855663,0.732756315688796,0.676009798236555,0.721184607854257,0.390680917050434,0.380442955126341,0.364729383153839,0.366347548532523,0.362738125055006,0.324442842261525,0.299121520808059,0.312039133848035,0.312039133848035,0.316227766016838,0.326269233767491,0.356420861649388,0.34027852368936,0.34792618696923,0.34027852368936,0.344123600805843,0.32501354251308,0.336389498553154,0.34792618696923,0.360961437842217,0.349689303090118,0.34792618696923,0.344123600805843,0.344123600805843,0.336389498553154,0.351687660469223,0.359092423229804,0.332454983102184,0.336389498553154,0.332454983102184,0.351687660469223,0.359092423229804,0.359092423229804,0.351687660469223,0.390680917050434,0.383885947974957,0.312039133848035,0.324442842261525,0.338753742947079,0.316227766016838,0.324442842261525,0.312039133848035,0.312039133848035,0.303488489333442,0.303488489333442,0.320361637758594,0.303488489333442,0.336389498553154,0.34027852368936,0.344123600805843,0,0.34792618696923,0.320361637758594,0.294689845877251,0.320361637758594,0.336389498553154,0.320361637758594,0.328473342665893,0.336389498553154,0.344123600805843,0.320361637758594,0.290190500044005,0.299515880268445,0.307793505625546,0.316227766016838,0.312601774957917,0.303488489333442,0.324442842261525,0.355409326655455,0.362738125055006,0.373461757360143,0.34027852368936,0.336389498553154,0.396707762944372,0.359092423229804,0.34792618696923,0.362738125055006,0.355409326655455,0.355409326655455,0.351687660469223,0.362738125055006,0.373461757360143,0.373461757360143,0.359694389598108,0.369921755595907,0.332454983102184,0.34792618696923,0.337648507560718,0.34027852368936,0.344123600805843,0.332454983102184,0.390680917050434,0.344123600805843,0.369921755595907,0.336389498553154,0.34792618696923,0.34027852368936,0.336389498553154,0.320361637758594,0.312039133848035
"Aedes_geniculatus",0.730149253337033,0.72459670694955,0.731487121870005,0.717490696391447,0.71616101397531,0.754816467202236,0.681303496856328,0.71578326259584,0.385879283347285,0.403254239609354,0.40961596025952,0.375948648113326,0.347862621391469,0.346497893606233,0.339855145255797,0.330790707851983,0.316707990691396,0.31187247023418,0.360097666849328,0.385006608379097,0.350856529013453,0.363636363636364,0.364583563332525,0.354374653931171,0.361297841864756,0.368985412640912,0.361523288524953,0.358215834478037,0.353191699050415,0.36361909326217,0.359415263041222,0.359415263041222,0.357294800505248,0.36982065645338,0.36162028533979,0.365702887360366,0.3530156664941,0.35816810227874,0.375948648113326,0.38592249249398,0.381964208447538,0.381181249931244,0.379969603647514,0.392062876068392,0.359500640922808,0.36361909326217,0.355902608401044,0.377964473009227,0.377964473009227,0.354908525459635,0.333333333333333,0.314299529953316,0.325631523458873,0.346497893606233,0.341850019345049,0.339855145255797,0.350856529013453,0.339855145255797,0.34792618696923,0,0.346497893606233,0.333079944217783,0.344297884737404,0.346761490368287,0.350856529013453,0.35516167815402,0.335353553848811,0.330790707851983,0.296937776328228,0.321470784124456,0.333587301624145,0.346497893606233,0.301511344577764,0.33259505261887,0.319217523467037,0.317820863081864,0.377964473009227,0.395644985318018,0.367607311046904,0.390140349919134,0.395644985318018,0.394405318873308,0.363636363636364,0.364282063518022,0.376473483082895,0.38592249249398,0.377964473009227,0.377964473009227,0.365702887360366,0.377964473009227,0.377964473009227,0.365678725430614,0.368975101609552,0.377964473009227,0.3530156664941,0.351985518607988,0.367757938920894,0.367423461417477,0.369274472937998,0.383948451453916,0.364570147440878,0.36361909326217,0.365702887360366,0.369835254541153,0.365702887360366,0.353280902390487,0.371884218998905,0.352766841475279
"Ochlerotatus_flavescens",0.719001281845615,0.715623026907143,0.720250092508543,0.710584946694924,0.721539019527725,0.754816467202236,0.692640439778244,0.719009950308044,0.401798464742702,0.401365450585887,0.401340037254391,0.389840587792725,0.350270003897354,0.346497893606233,0.342083727464118,0.321470784124456,0.319098273587757,0.328485518040461,0.377964473009227,0.410050719936393,0.38592249249398,0.396263540321879,0.383186025500805,0.37971837789555,0.367692990412022,0.3647195419606,0.395644985318018,0.396332746587636,0.383717687634648,0.39371969415866,0.365702887360366,0.39371969415866,0.375948648113326,0.415079867766701,0.384307569132209,0.375948648113326,0.383948451453916,0.385197514521056,0.379969603647514,0.367774874974643,0.379969603647514,0.38784964925516,0.389840587792725,0.405062949541842,0.377047453122681,0.373921956000622,0.385861230093007,0.387886487328022,0.38592249249398,0.363461765093799,0.314576434802948,0.299442237327069,0.312856648033244,0.330790707851983,0.341850019345049,0.337611852454758,0.3530156664941,0.371884218998905,0.320361637758594,0.346497893606233,0,0.22731417140776,0.246556836360769,0.243640576656696,0.233904352675635,0.243455369046002,0.306960785788931,0.339855145255797,0.337607012106763,0.301969220839387,0.281546253185737,0.299442237327069,0.31516122751157,0.335904537639907,0.299683194842749,0.293016357663844,0.401365450585887,0.412568498503517,0.38903901006371,0.396382991901031,0.391784941938155,0.413655788199695,0.414609245490596,0.391456953704332,0.408569619353015,0.389840587792725,0.401365450585887,0.389840587792725,0.38592249249398,0.395644985318018,0.395644985318018,0.391280941516193,0.402584841114237,0.381964208447538,0.39371969415866,0.376288347353439,0.392031280116988,0.387298334620742,0.389249472080761,0.405134222945709,0.385660702191952,0.399467730968481,0.383948451453916,0.377964473009227,0.387886487328022,0.370316151940865,0.381964208447538,0.362092683040007
"Ochlerotatus_riparius",0.713361969037559,0.709956880530957,0.711132635164555,0.703611422257038,0.717958158617738,0.752586576163732,0.68925893655428,0.723289809238419,0.399843229466838,0.39371969415866,0.397137407965265,0.379969603647514,0.335566747483726,0.344297884737404,0.321470784124456,0.314299529953316,0.304475232446339,0.319098273587757,0.360097666849328,0.361290704905797,0.35516167815402,0.37482778414706,0.368798542242825,0.35218036253025,0.344791413583806,0.353829928289517,0.379969603647514,0.358215834478037,0.350284722052029,0.38592249249398,0.350856529013453,0.365702887360366,0.35516167815402,0.390836421470844,0.36162028533979,0.365702887360366,0.371884218998905,0.372965889685135,0.367774874974643,0.357294800505248,0.375948648113326,0.374394097403979,0.38592249249398,0.394259323932576,0.359500640922808,0.348684021877203,0.3590109871423,0.365702887360366,0.369835254541153,0.348355804477343,0.317323879410996,0.309426373877638,0.318028182649301,0.316707990691396,0.319118150517929,0.319098273587757,0.337611852454758,0.333079944217783,0.294689845877251,0.333079944217783,0.22731417140776,0,0.223946367873852,0.227487099672715,0.220527138567989,0.237130772021502,0.301969220839387,0.309426373877638,0.311085508419128,0.286473156335654,0.286909520878502,0.299442237327069,0.301511344577764,0.289949644697449,0.259533259821102,0.265908011739155,0.39371969415866,0.405134222945709,0.38903901006371,0.390140349919134,0.38592249249398,0.408248290463863,0.389956556173222,0.381234379940552,0.38269660687467,0.361523288524953,0.375948648113326,0.373921956000622,0.371884218998905,0.375948648113326,0.375948648113326,0.386296267392723,0.377658056685646,0.38592249249398,0.369835254541153,0.348828634044288,0.376023194261938,0.360555127546399,0.35769557999244,0.399467730968481,0.381535870205102,0.38592249249398,0.365702887360366,0.373921956000622,0.381964208447538,0.366131654312593,0.377964473009227,0.362092683040007
"Ochlerotatus_euedes",0.715623026907143,0.714493392379833,0.72251147983903,0.714736403321352,0.717958158617738,0.750350058362118,0.691515109319706,0.71254196324337,0.391924757669098,0.389840587792725,0.397137407965265,0.379969603647514,0.325395686727984,0.326164036526721,0.31187247023418,0.319098273587757,0.304475232446339,0.304475232446339,0.369139182780339,0.382122623139542,0.36361909326217,0.370391796135698,0.366697108941885,0.371462644318417,0.361297841864756,0.353829928289517,0.371884218998905,0.361290704905797,0.353191699050415,0.377964473009227,0.35516167815402,0.387886487328022,0.350856529013453,0.388557472472033,0.355181427095852,0.365702887360366,0.361523288524953,0.3624576935287,0.371884218998905,0.36361909326217,0.371884218998905,0.378932373372537,0.369835254541153,0.385398432327844,0.372738197848976,0.371884218998905,0.382970843102535,0.383948451453916,0.39371969415866,0.35921060405355,0.300462606288666,0.286473156335654,0.302248236946648,0.309426373877638,0.303017655424837,0.31187247023418,0.326164036526721,0.3530156664941,0.320361637758594,0.344297884737404,0.246556836360769,0.223946367873852,0,0.182990547118848,0.186960978000311,0.206284249251759,0.314299529953316,0.309426373877638,0.321287731561,0.275658923209986,0.278825935735943,0.289113517739689,0.295875121532865,0.297482058654365,0.272517844957683,0.284267621807481,0.403254239609354,0.416235846168081,0.402693633128415,0.379507821499608,0.373921956000622,0.416333199893227,0.385694607919935,0.39346959912354,0.398817148716346,0.377964473009227,0.38592249249398,0.379969603647514,0.381964208447538,0.379969603647514,0.379969603647514,0.393749615479079,0.381925514813397,0.383948451453916,0.387886487328022,0.376288347353439,0.378738198431079,0.365148371670111,0.362371537669739,0.395644985318018,0.381535870205102,0.39371969415866,0.381964208447538,0.377964473009227,0.367774874974643,0.361898776166849,0.381964208447538,0.34960294939005
"Ochlerotatus_annulipes",0.720082299823096,0.71672002947045,0.71970400596992,0.713355268884285,0.720680126659006,0.751469149302179,0.696548208795548,0.727606875108999,0.413335692850649,0.409179302597623,0.397137407965265,0.392082990624805,0.345438462091929,0.342343966168522,0.319341026208326,0.319341026208326,0.317161971201359,0.319341026208326,0.379161197290355,0.390981127470645,0.376234649408484,0.383545874722345,0.366980820480607,0.374742710089779,0.362900025587528,0.357387544127967,0.390137157320435,0.368620542067273,0.361772505316908,0.383309974735375,0.365981094237696,0.390137157320435,0.365981094237696,0.395354911714394,0.36794648440312,0.368054658107518,0.373728652230159,0.37325445134508,0.386533677735419,0.372167128297333,0.390137157320435,0.39004711527808,0.382254786053997,0.398615912804893,0.391756740980155,0.380258663867066,0.389498911050341,0.397849247414946,0.40731515029404,0.361342436443338,0.306186217847897,0.307194304868569,0.312856648033244,0.312109725856348,0.324578450560973,0.319341026208326,0.337868689199743,0.353284221623465,0.336389498553154,0.346761490368287,0.243640576656696,0.227487099672715,0.182990547118848,0,0.117041147196131,0.156054862928174,0.312109725856348,0.321715341622074,0.331175813360274,0.289333459587961,0.295647437681113,0.307194304868569,0.31516122751157,0.329059652308012,0.284911282134267,0.298706526921641,0.40731515029404,0.418375491335691,0.395925190859027,0.400490697383436,0.392082990624805,0.418138834943427,0.402471702203248,0.397464316758582,0.414310925884277,0.380258663867066,0.395945970515842,0.390137157320435,0.390137157320435,0.397863395630903,0.397863395630903,0.40106447508885,0.388238760937554,0.38971746079451,0.395945970515842,0.374335930061532,0.392031280116988,0.378593889720018,0.373805617575017,0.403561013514208,0.400079231455665,0.401670787602726,0.380258663867066,0.392232270276368,0.388181570282322,0.366131654312593,0.386216081347772,0.365148371670111
"Ochlerotatus_cantans",0.719001281845615,0.714493392379833,0.71911673210144,0.716114874039433,0.723322802273411,0.748106854363879,0.68925893655428,0.725420269844477,0.403744231399923,0.397560952869117,0.401340037254391,0.389840587792725,0.342997170285018,0.337611852454758,0.321470784124456,0.321470784124456,0.306960785788931,0.316707990691396,0.369139182780339,0.39071072068301,0.371884218998905,0.37702620642414,0.364583563332525,0.367265191558134,0.367692990412022,0.356034497458156,0.387886487328022,0.376288347353439,0.364587898014077,0.387886487328022,0.361523288524953,0.381964208447538,0.361523288524953,0.393102158837134,0.365849906172127,0.371884218998905,0.377964473009227,0.3770871848483,0.38592249249398,0.36361909326217,0.389840587792725,0.381181249931244,0.383948451453916,0.402925399267388,0.381308011556141,0.371884218998905,0.38873012632302,0.391784941938155,0.395644985318018,0.352737810751329,0.303337912053355,0.301969220839387,0.315453013282338,0.31187247023418,0.324307403790893,0.323825912929306,0.342083727464118,0.359415263041222,0.320361637758594,0.350856529013453,0.233904352675635,0.220527138567989,0.186960978000311,0.117041147196131,0,0.116952176337818,0.31187247023418,0.328485518040461,0.327912917891976,0.289113517739689,0.281546253185737,0.294323189398371,0.323074456398373,0.325875267956141,0.287926300299478,0.301511344577764,0.403254239609354,0.416235846168081,0.393643182279276,0.392232270276368,0.38592249249398,0.418993502999218,0.396263540321879,0.385355952478464,0.410492310534405,0.377964473009227,0.391784941938155,0.38592249249398,0.387886487328022,0.39371969415866,0.39371969415866,0.391280941516193,0.381925514813397,0.387886487328022,0.391784941938155,0.364339625667945,0.394636167777401,0.367423461417477,0.369274472937998,0.401365450585887,0.399762587772141,0.397560952869117,0.377964473009227,0.389840587792725,0.39371969415866,0.370316151940865,0.383948451453916,0.355902608401044
"Ochlerotatus_excrucians",0.721244661031356,0.71787696328155,0.720250092508543,0.716114874039433,0.723322802273411,0.745856903841751,0.683585927024663,0.725420269844477,0.403744231399923,0.401365450585887,0.405499112454445,0.391784941938155,0.340538377506298,0.342083727464118,0.319098273587757,0.319098273587757,0.309426373877638,0.314299529953316,0.369139182780339,0.37921670550559,0.371884218998905,0.37702620642414,0.366697108941885,0.369369880373497,0.37084921130985,0.353829928289517,0.39371969415866,0.37921670550559,0.367381715866991,0.389840587792725,0.367774874974643,0.383948451453916,0.359415263041222,0.388557472472033,0.365849906172127,0.371884218998905,0.381964208447538,0.381163921541648,0.387886487328022,0.367774874974643,0.387886487328022,0.376670070327259,0.381964208447538,0.398615912804893,0.381308011556141,0.375948648113326,0.38873012632302,0.397560952869117,0.397560952869117,0.357066043966973,0.309008270295653,0.309426373877638,0.315453013282338,0.321470784124456,0.329414921212132,0.323825912929306,0.342083727464118,0.3530156664941,0.328473342665893,0.35516167815402,0.243455369046002,0.237130772021502,0.206284249251759,0.156054862928174,0.116952176337818,0,0.316707990691396,0.333079944217783,0.334406873418067,0.294323189398371,0.281546253185737,0.294323189398371,0.325669473639465,0.325875267956141,0.290910072223184,0.304290309725092,0.405134222945709,0.414406229195885,0.40045019710366,0.390140349919134,0.38592249249398,0.418993502999218,0.394172425248705,0.381234379940552,0.408569619353015,0.381964208447538,0.391784941938155,0.38592249249398,0.387886487328022,0.39371969415866,0.39371969415866,0.383779652542219,0.379797779512372,0.381964208447538,0.391784941938155,0.355114340305014,0.389408967876056,0.367423461417477,0.364687034313852,0.401365450585887,0.399762587772141,0.399467730968481,0.375948648113326,0.391784941938155,0.387886487328022,0.378546404798033,0.387886487328022,0.352766841475279
"Ochlerotatus_detritus",0.716750881077268,0.712228748355362,0.721381672298981,0.707803781632936,0.714359348192851,0.742469194109547,0.683585927024663,0.721153054763732,0.377668146446223,0.403254239609354,0.375419228750255,0.365702887360366,0.335566747483726,0.333079944217783,0.316707990691396,0.316707990691396,0.31187247023418,0.304475232446339,0.350823207722812,0.376288347353439,0.35516167815402,0.370391796135698,0.351635612996844,0.356555441615657,0.344791413583806,0.362567785470569,0.359415263041222,0.345642917689156,0.338407191712681,0.357294800505248,0.361523288524953,0.3530156664941,0.344297884737404,0.36982065645338,0.339683110243379,0.35516167815402,0.346497893606233,0.347212347446738,0.350856529013453,0.361523288524953,0.365702887360366,0.362800126273313,0.38592249249398,0.405062949541842,0.354978440265478,0.359415263041222,0.371184290855335,0.377964473009227,0.375948648113326,0.354908525459635,0.311804782231162,0.31187247023418,0.33306133546402,0.296893746408601,0.303017655424837,0.306960785788931,0.326164036526721,0.344297884737404,0.336389498553154,0.335353553848811,0.306960785788931,0.301969220839387,0.314299529953316,0.312109725856348,0.31187247023418,0.316707990691396,0,0.306960785788931,0.296937776328228,0.286473156335654,0.278825935735943,0.296893746408601,0.284267621807481,0.31200181528857,0.281864015033205,0.269054961653883,0.367774874974643,0.405134222945709,0.382028723980208,0.372982845377626,0.371884218998905,0.410960933531265,0.398343678185575,0.383300706077645,0.38269660687467,0.379969603647514,0.387886487328022,0.375948648113326,0.375948648113326,0.383948451453916,0.383948451453916,0.373543683818814,0.377658056685646,0.379969603647514,0.387886487328022,0.355114340305014,0.378738198431079,0.362859017617954,0.355334527259351,0.391784941938155,0.368884737237919,0.395644985318018,0.35516167815402,0.35516167815402,0.375948648113326,0.346676938728143,0.361523288524953,0.371184290855335
"Ochlerotatus_pulcritarsis",0.713361969037559,0.713361969037559,0.721381672298981,0.70640909302338,0.719750815986618,0.748106854363879,0.691515109319706,0.721153054763732,0.379737576438318,0.39371969415866,0.370923027887795,0.381964208447538,0.330520343517599,0.348684021877203,0.323825912929306,0.316707990691396,0.304475232446339,0.309426373877638,0.353941697564338,0.387869150456834,0.36361909326217,0.381385035698237,0.370888069118607,0.356555441615657,0.358057437019716,0.371099959537455,0.3530156664941,0.339181732685607,0.326097329493295,0.373921956000622,0.361523288524953,0.365702887360366,0.365702887360366,0.388557472472033,0.355181427095852,0.369835254541153,0.359415263041222,0.360319281393668,0.357294800505248,0.371884218998905,0.373921956000622,0.38784964925516,0.365702887360366,0.371711255331664,0.363966658630303,0.375948648113326,0.3590109871423,0.383948451453916,0.401365450585887,0.361342436443338,0.314576434802948,0.309426373877638,0.33306133546402,0.314299529953316,0.308477872241708,0.323825912929306,0.337611852454758,0.304475232446339,0.344123600805843,0.330790707851983,0.339855145255797,0.309426373877638,0.309426373877638,0.321715341622074,0.328485518040461,0.333079944217783,0.306960785788931,0,0.289604847580173,0.294323189398371,0.286909520878502,0.296893746408601,0.269054961653883,0.282216260515079,0.262839549288384,0.259499648053841,0.389840587792725,0.414406229195885,0.384379692163553,0.38592249249398,0.381964208447538,0.38873012632302,0.363636363636364,0.372854579058381,0.388820141405001,0.369835254541153,0.377964473009227,0.373921956000622,0.373921956000622,0.375948648113326,0.375948648113326,0.373543683818814,0.373341822856319,0.395644985318018,0.381964208447538,0.370362176244984,0.38143387799026,0.365148371670111,0.355334527259351,0.397560952869117,0.373149442354017,0.379969603647514,0.35516167815402,0.357294800505248,0.361523288524953,0.346676938728143,0.375948648113326,0.377123616632825
"Ochlerotatus_hungaricus",0.700498161609725,0.704652961937111,0.690621839609509,0.694147098030814,0.718667876340328,0.73282810879294,0.669759419885353,0.710187871078544,0.419933430464288,0.39075333913226,0.395972758011341,0.373878250552983,0.327912917891976,0.340777100548239,0.3040939300275,0.307609583586043,0.274351630584367,0.282081357897182,0.351687660469223,0.353084175535045,0.350115188418455,0.365148371670111,0.353173021047332,0.353173021047332,0.344447481913586,0.350115188418455,0.324617227032118,0.337725266211555,0.331042355440947,0.337607012106763,0.327912917891976,0.331175813360274,0.337607012106763,0.3616910271393,0.324617227032118,0.343917969714397,0.340777100548239,0.337607012106763,0.327912917891976,0.350115188418455,0.347030412971085,0.331175813360274,0.376743259887908,0.370991116608135,0.362191656031616,0.35921060405355,0.368781778291715,0.368081337434733,0.385210457768469,0.331175813360274,0.309951397795902,0.307609583586043,0.300537153518764,0.324617227032118,0.307609583586043,0.331175813360274,0.340777100548239,0.327912917891976,0.320361637758594,0.296937776328228,0.337607012106763,0.311085508419128,0.321287731561,0.331175813360274,0.327912917891976,0.334406873418067,0.296937776328228,0.289604847580173,0,0.296937776328228,0.28617573573617,0.3040939300275,0.266397713833066,0.257513101312302,0.24096579867075,0.262330334313581,0.370991116608135,0.396218686222429,0.370991116608135,0.334406873418067,0.331175813360274,0.403319558993445,0.35620460472895,0.340777100548239,0.368081337434733,0.35921060405355,0.35620460472895,0.347030412971085,0.353173021047332,0.365148371670111,0.365148371670111,0.368855556781659,0.343917969714397,0.334406873418067,0.373878250552983,0.364178520364615,0.348742916231458,0.337607012106763,0.327912917891976,0.385210457768469,0.324617227032118,0.365148371670111,0.340777100548239,0.337607012106763,0.334406873418067,0.327912917891976,0.353173021047332,0.34960294939005
